"probe" "entrez.id"
"907" "201896_s_at" "84722"
"908" "201897_s_at" "1163"
"909" "201925_s_at" "1604"
"910" "201926_s_at" "1604"
"911" "201930_at" "4175"
"912" "201939_at" "10769"
"913" "201940_at" "1362"
"914" "201941_at" "1362"
"915" "201942_s_at" "1362"
"916" "201943_s_at" "1362"
"917" "201951_at" "214"
"918" "201952_at" "214"
"919" "201954_at" "10095"
"920" "201963_at" "2180"
"921" "201969_at" "4678"
"922" "201971_s_at" "523"
"923" "201976_s_at" "4651"
"924" "201983_s_at" "1956"
"925" "201984_s_at" "1956"
"926" "201996_s_at" "23013"
"927" "201998_at" "6480"
"928" "202007_at" "4811"
"929" "202014_at" "23645"
"930" "202016_at" "4232"
"931" "202017_at" "2052"
"932" "202018_s_at" "4057"
"933" "202035_s_at" "6422"
"934" "202036_s_at" "6422"
"935" "202037_s_at" "6422"
"936" "202039_at" "399687 /// 9220"
"937" "202052_s_at" "26064"
"938" "202054_s_at" "224"
"939" "202057_at" "3836"
"940" "202068_s_at" "3949"
"941" "202071_at" "6385"
"942" "202073_at" "10133"
"943" "202074_s_at" "10133"
"944" "202075_s_at" "5360"
"945" "202081_at" "9592"
"946" "202083_s_at" "6397"
"947" "202085_at" "9414"
"948" "202086_at" "4599"
"949" "202094_at" "332"
"950" "202095_s_at" "332"
"951" "202107_s_at" "4171"
"952" "202112_at" "7450"
"953" "202118_s_at" "8895"
"954" "202145_at" "4061"
"955" "202149_at" "4739"
"956" "202150_s_at" "4739"
"957" "202156_s_at" "10659"
"958" "202157_s_at" "10659"
"959" "202158_s_at" "10659"
"960" "202177_at" "2621"
"961" "202191_s_at" "8522"
"962" "202193_at" "3985"
"963" "202196_s_at" "27122"
"964" "202202_s_at" "3910"
"965" "202203_s_at" "267"
"966" "202206_at" "10123"
"967" "202207_at" "10123"
"968" "202208_s_at" "10123"
"969" "202219_at" "6535"
"970" "202233_s_at" "7388"
"971" "202234_s_at" "6566"
"972" "202235_at" "6566"
"973" "202236_s_at" "6566"
"974" "202237_at" "4837"
"975" "202238_s_at" "4837"
"976" "202240_at" "5347"
"977" "202241_at" "10221"
"978" "202242_at" "7102"
"979" "202254_at" "26037"
"980" "202259_s_at" "10443"
"981" "202267_at" "3918"
"982" "202269_x_at" "2633"
"983" "202270_at" "2633"
"984" "202273_at" "5159"
"985" "202274_at" "72"
"986" "202283_at" "5176"
"987" "202284_s_at" "1026"
"988" "202286_s_at" "4070"
"989" "202289_s_at" "10579"
"990" "202291_s_at" "4256"
"991" "202295_s_at" "1512"
"992" "202307_s_at" "6890"
"993" "202310_s_at" "1277"
"994" "202311_s_at" "1277"
"995" "202314_at" "1595"
"996" "202323_s_at" "64746"
"997" "202336_s_at" "5066"
"998" "202338_at" "7083"
"999" "202340_x_at" "3164"
"1000" "202341_s_at" "23321"
"1001" "202342_s_at" "23321"
"1002" "202345_s_at" "2171"
"1003" "202350_s_at" "4147"
"1004" "202351_at" "3685"
"1005" "202357_s_at" "629"
"1006" "202363_at" "6695"
"1007" "202375_at" "9871"
"1008" "202376_at" "12"
"1009" "202381_at" "8754"
"1010" "202388_at" "5997"
"1011" "202391_at" "10409"
"1012" "202403_s_at" "1278"
"1013" "202404_s_at" "1278"
"1014" "202409_at" "3481 /// 723961"
"1015" "202410_x_at" "3481 /// 723961"
"1016" "202411_at" "3429"
"1017" "202412_s_at" "7398"
"1018" "202421_at" "3321"
"1019" "202422_s_at" "2182"
"1020" "202430_s_at" "5359"
"1021" "202431_s_at" "4609"
"1022" "202435_s_at" "1545"
"1023" "202436_s_at" "1545"
"1024" "202437_s_at" "1545"
"1025" "202444_s_at" "10613"
"1026" "202446_s_at" "5359"
"1027" "202450_s_at" "1513"
"1028" "202454_s_at" "2065"
"1029" "202458_at" "11098"
"1030" "202464_s_at" "5209"
"1031" "202465_at" "5118"
"1032" "202468_s_at" "8727"
"1033" "202478_at" "28951"
"1034" "202479_s_at" "28951"
"1035" "202481_at" "9249"
"1036" "202489_s_at" "5349"
"1037" "202497_x_at" "6515"
"1038" "202498_s_at" "6515"
"1039" "202499_s_at" "6515"
"1040" "202503_s_at" "9768"
"1041" "202504_at" "23650"
"1042" "202508_s_at" "6616"
"1043" "202510_s_at" "7127"
"1044" "202516_s_at" "1739"
"1045" "202523_s_at" "9806"
"1046" "202524_s_at" "9806"
"1047" "202525_at" "5652"
"1048" "202531_at" "3659"
"1049" "202551_s_at" "51232"
"1050" "202552_s_at" "51232"
"1051" "202554_s_at" "2947"
"1052" "202555_s_at" "4638"
"1053" "202557_at" "6782"
"1054" "202558_s_at" "6782"
"1055" "202561_at" "8658"
"1056" "202565_s_at" "6840"
"1057" "202566_s_at" "6840"
"1058" "202575_at" "1382"
"1059" "202580_x_at" "2305"
"1060" "202581_at" "3303 /// 3304"
"1061" "202587_s_at" "203"
"1062" "202589_at" "7298"
"1063" "202598_at" "6284"
"1064" "202599_s_at" "8204"
"1065" "202600_s_at" "8204"
"1066" "202609_at" "2059"
"1067" "202613_at" "1503"
"1068" "202619_s_at" "5352"
"1069" "202620_s_at" "5352"
"1070" "202625_at" "4067"
"1071" "202626_s_at" "4067"
"1072" "202627_s_at" "5054"
"1073" "202628_s_at" "5054"
"1074" "202637_s_at" "3383"
"1075" "202638_s_at" "3383"
"1076" "202643_s_at" "7128"
"1077" "202644_s_at" "7128"
"1078" "202647_s_at" "4893"
"1079" "202659_at" "5699"
"1080" "202660_at" "3709"
"1081" "202661_at" "3709"
"1082" "202662_s_at" "3709"
"1083" "202663_at" "7456"
"1084" "202664_at" "7456"
"1085" "202668_at" "1948"
"1086" "202669_s_at" "1948"
"1087" "202671_s_at" "8566"
"1088" "202672_s_at" "467"
"1089" "202686_s_at" "558"
"1090" "202687_s_at" "8743"
"1091" "202688_at" "8743"
"1092" "202705_at" "9133"
"1093" "202708_s_at" "8349"
"1094" "202709_at" "2331"
"1095" "202712_s_at" "1159 /// 548596"
"1096" "202718_at" "3485"
"1097" "202724_s_at" "2308"
"1098" "202728_s_at" "4052"
"1099" "202729_s_at" "4052"
"1100" "202731_at" "27250"
"1101" "202733_at" "8974"
"1102" "202742_s_at" "5567"
"1103" "202743_at" "8503"
"1104" "202746_at" "9452"
"1105" "202747_s_at" "9452"
"1106" "202748_at" "2634"
"1107" "202760_s_at" "11217 /// 445815"
"1108" "202761_s_at" "23224"
"1109" "202765_s_at" "2200"
"1110" "202766_s_at" "2200"
"1111" "202768_at" "2354"
"1112" "202771_at" "9780"
"1113" "202779_s_at" "27338"
"1114" "202780_at" "5019"
"1115" "202786_at" "27347"
"1116" "202790_at" "1366"
"1117" "202796_at" "11346"
"1118" "202800_at" "6507"
"1119" "202803_s_at" "3689"
"1120" "202820_at" "196"
"1121" "202826_at" "6692"
"1122" "202827_s_at" "4323"
"1123" "202831_at" "2877"
"1124" "202833_s_at" "5265"
"1125" "202834_at" "183"
"1126" "202855_s_at" "9123"
"1127" "202856_s_at" "9123"
"1128" "202859_x_at" "3576"
"1129" "202862_at" "2184"
"1130" "202863_at" "6672"
"1131" "202864_s_at" "6672"
"1132" "202868_s_at" "10775"
"1133" "202869_at" "4938"
"1134" "202870_s_at" "991"
"1135" "202871_at" "9618"
"1136" "202872_at" "528"
"1137" "202875_s_at" "5089"
"1138" "202878_s_at" "22918"
"1139" "202886_s_at" "5519"
"1140" "202887_s_at" "54541"
"1141" "202888_s_at" "290"
"1142" "202890_at" "9053"
"1143" "202897_at" "140885"
"1144" "202898_at" "9672"
"1145" "202901_x_at" "1520"
"1146" "202902_s_at" "1520"
"1147" "202910_s_at" "976"
"1148" "202912_at" "133"
"1149" "202917_s_at" "6279"
"1150" "202920_at" "287"
"1151" "202925_s_at" "5326"
"1152" "202934_at" "3099"
"1153" "202935_s_at" "6662"
"1154" "202936_s_at" "6662"
"1155" "202948_at" "3554"
"1156" "202949_s_at" "2274"
"1157" "202950_at" "1429"
"1158" "202952_s_at" "8038"
"1159" "202953_at" "713"
"1160" "202954_at" "11065"
"1161" "202957_at" "3059"
"1162" "202965_s_at" "827"
"1163" "202966_at" "827"
"1164" "202967_at" "2941"
"1165" "202971_s_at" "8445"
"1166" "202975_s_at" "22836"
"1167" "202976_s_at" "22836"
"1168" "202984_s_at" "9529"
"1169" "202986_at" "9915"
"1170" "202988_s_at" "5996"
"1171" "202990_at" "5836"
"1172" "202992_at" "730"
"1173" "202994_s_at" "2192"
"1174" "202995_s_at" "2192"
"1175" "202998_s_at" "4017"
"1176" "203009_at" "4059"
"1177" "203021_at" "6590"
"1178" "203022_at" "10535"
"1179" "203028_s_at" "1535"
"1180" "203029_s_at" "5799"
"1181" "203032_s_at" "2271"
"1182" "203037_s_at" "9788"
"1183" "203038_at" "5796"
"1184" "203041_s_at" "3920"
"1185" "203042_at" "3920"
"1186" "203046_s_at" "8914"
"1187" "203052_at" "717"
"1188" "203058_s_at" "9060"
"1189" "203060_s_at" "9060"
"1190" "203065_s_at" "857"
"1191" "203066_at" "51363"
"1192" "203071_at" "7869"
"1193" "203074_at" "244 /// 653145 /// 728113"
"1194" "203083_at" "7058"
"1195" "203085_s_at" "7040"
"1196" "203088_at" "10516"
"1197" "203096_s_at" "9693"
"1198" "203104_at" "1436"
"1199" "203108_at" "9052"
"1200" "203126_at" "3613"
"1201" "203129_s_at" "3800"
"1202" "203130_s_at" "3800"
"1203" "203131_at" "5156"
"1204" "203139_at" "1612"
"1205" "203145_at" "10615"
"1206" "203146_s_at" "2550"
"1207" "203148_s_at" "9830"
"1208" "203153_at" "3434"
"1209" "203159_at" "2744"
"1210" "203167_at" "7077"
"1211" "203178_at" "2628"
"1212" "203180_at" "220"
"1213" "203184_at" "2201"
"1214" "203185_at" "9770"
"1215" "203186_s_at" "6275"
"1216" "203196_at" "10257"
"1217" "203213_at" "983"
"1218" "203214_x_at" "983"
"1219" "203215_s_at" "4646"
"1220" "203216_s_at" "4646"
"1221" "203231_s_at" "6310"
"1222" "203233_at" "3566"
"1223" "203234_at" "7378"
"1224" "203236_s_at" "3965"
"1225" "203238_s_at" "4854"
"1226" "203240_at" "8857"
"1227" "203241_at" "7405"
"1228" "203242_s_at" "10611"
"1229" "203243_s_at" "10611"
"1230" "203256_at" "1001"
"1231" "203276_at" "4001"
"1232" "203290_at" "3117"
"1233" "203294_s_at" "3998"
"1234" "203295_s_at" "477"
"1235" "203296_s_at" "477"
"1236" "203298_s_at" "3720"
"1237" "203300_x_at" "8905"
"1238" "203304_at" "25805"
"1239" "203305_at" "2162"
"1240" "203320_at" "10019"
"1241" "203323_at" "858"
"1242" "203324_s_at" "858"
"1243" "203325_s_at" "1289"
"1244" "203329_at" "5797"
"1245" "203335_at" "5264"
"1246" "203337_x_at" "9270"
"1247" "203348_s_at" "2119"
"1248" "203349_s_at" "2119"
"1249" "203354_s_at" "23362"
"1250" "203355_s_at" "23362"
"1251" "203358_s_at" "2146"
"1252" "203360_s_at" "26292"
"1253" "203362_s_at" "4085"
"1254" "203370_s_at" "9260"
"1255" "203373_at" "8835"
"1256" "203381_s_at" "348"
"1257" "203382_s_at" "348"
"1258" "203386_at" "9882"
"1259" "203387_s_at" "9882"
"1260" "203392_s_at" "1487"
"1261" "203394_s_at" "3280"
"1262" "203395_s_at" "3280"
"1263" "203397_s_at" "2591"
"1264" "203400_s_at" "7018"
"1265" "203407_at" "5493"
"1266" "203408_s_at" "6304"
"1267" "203409_at" "1643"
"1268" "203413_at" "4753"
"1269" "203414_at" "23531"
"1270" "203416_at" "963"
"1271" "203417_at" "4237"
"1272" "203418_at" "890"
"1273" "203423_at" "5947"
"1274" "203424_s_at" "3488"
"1275" "203431_s_at" "9743"
"1276" "203432_at" "7112"
"1277" "203434_s_at" "4311"
"1278" "203435_s_at" "4311"
"1279" "203438_at" "8614"
"1280" "203440_at" "1000"
"1281" "203441_s_at" "1000"
"1282" "203453_at" "6337"
"1283" "203455_s_at" "6303"
"1284" "203471_s_at" "5341"
"1285" "203473_at" "11309"
"1286" "203474_at" "10788"
"1287" "203476_at" "7162"
"1288" "203477_at" "1306"
"1289" "203485_at" "6252"
"1290" "203498_at" "10231"
"1291" "203499_at" "1969"
"1292" "203502_at" "669"
"1293" "203504_s_at" "19"
"1294" "203508_at" "7133"
"1295" "203509_at" "6653"
"1296" "203510_at" "4233"
"1297" "203518_at" "1130"
"1298" "203535_at" "6280"
"1299" "203542_s_at" "687"
"1300" "203543_s_at" "687"
"1301" "203548_s_at" "4023"
"1302" "203549_s_at" "4023"
"1303" "203554_x_at" "9232"
"1304" "203556_at" "22882"
"1305" "203559_s_at" "26"
"1306" "203560_at" "8836"
"1307" "203561_at" "2212"
"1308" "203562_at" "9638"
"1309" "203570_at" "4016"
"1310" "203571_s_at" "10974"
"1311" "203574_at" "4783"
"1312" "203577_at" "2968"
"1313" "203585_at" "7739"
"1314" "203588_s_at" "7029"
"1315" "203589_s_at" "7029"
"1316" "203595_s_at" "24138"
"1317" "203603_s_at" "9839"
"1318" "203604_at" "9658"
"1319" "203608_at" "7915"
"1320" "203619_s_at" "23017"
"1321" "203626_s_at" "6502"
"1322" "203627_at" "3480"
"1323" "203628_at" "3480"
"1324" "203631_s_at" "51704"
"1325" "203632_s_at" "51704"
"1326" "203636_at" "4281"
"1327" "203637_s_at" "4281"
"1328" "203638_s_at" "2263"
"1329" "203639_s_at" "2263"
"1330" "203641_s_at" "22837"
"1331" "203642_s_at" "22837"
"1332" "203645_s_at" "9332"
"1333" "203649_s_at" "5320"
"1334" "203661_s_at" "7111"
"1335" "203662_s_at" "7111"
"1336" "203665_at" "3162"
"1337" "203666_at" "6387"
"1338" "203669_s_at" "8694"
"1339" "203680_at" "5577"
"1340" "203685_at" "596"
"1341" "203691_at" "5266"
"1342" "203693_s_at" "1871"
"1343" "203695_s_at" "1687"
"1344" "203697_at" "2487"
"1345" "203698_s_at" "2487"
"1346" "203699_s_at" "1734"
"1347" "203700_s_at" "1734"
"1348" "203705_s_at" "8324"
"1349" "203706_s_at" "8324"
"1350" "203708_at" "5142"
"1351" "203710_at" "3708"
"1352" "203716_s_at" "1803"
"1353" "203717_at" "1803"
"1354" "203725_at" "1647"
"1355" "203726_s_at" "3909"
"1356" "203729_at" "2014"
"1357" "203736_s_at" "8496"
"1358" "203741_s_at" "113"
"1359" "203753_at" "6925"
"1360" "203755_at" "701"
"1361" "203757_s_at" "4680"
"1362" "203758_at" "1519"
"1363" "203760_s_at" "6503"
"1364" "203761_at" "6503"
"1365" "203763_at" "51626"
"1366" "203764_at" "9787"
"1367" "203766_s_at" "25802"
"1368" "203767_s_at" "412"
"1369" "203779_s_at" "10205"
"1370" "203780_at" "10205"
"1371" "203786_s_at" "7164"
"1372" "203787_at" "23635"
"1373" "203788_s_at" "10512"
"1374" "203789_s_at" "10512"
"1375" "203797_at" "7447"
"1376" "203798_s_at" "7447"
"1377" "203799_at" "9936"
"1378" "203803_at" "51449"
"1379" "203813_s_at" "6586"
"1380" "203814_s_at" "4835"
"1381" "203815_at" "2952"
"1382" "203817_at" "2983"
"1383" "203819_s_at" "10643"
"1384" "203820_s_at" "10643"
"1385" "203821_at" "1839"
"1386" "203824_at" "7103"
"1387" "203827_at" "55062"
"1388" "203828_s_at" "9235"
"1389" "203835_at" "2615"
"1390" "203836_s_at" "4217"
"1391" "203837_at" "4217"
"1392" "203845_at" "8850"
"1393" "203849_s_at" "547"
"1394" "203851_at" "3489"
"1395" "203853_s_at" "9846"
"1396" "203854_at" "3426"
"1397" "203857_s_at" "10954"
"1398" "203860_at" "5095"
"1399" "203865_s_at" "104"
"1400" "203868_s_at" "7412"
"1401" "203869_at" "64854"
"1402" "203874_s_at" "6594"
"1403" "203875_at" "6594"
"1404" "203876_s_at" "4320"
"1405" "203878_s_at" "4320"
"1406" "203881_s_at" "1756"
"1407" "203883_s_at" "22841"
"1408" "203884_s_at" "22841"
"1409" "203886_s_at" "2199"
"1410" "203887_s_at" "7056"
"1411" "203889_at" "6447"
"1412" "203892_at" "10406"
"1413" "203895_at" "5332"
"1414" "203896_s_at" "5332"
"1415" "203903_s_at" "9843"
"1416" "203908_at" "8671"
"1417" "203910_at" "9411"
"1418" "203911_at" "5909"
"1419" "203913_s_at" "3248"
"1420" "203914_x_at" "3248"
"1421" "203915_at" "4283"
"1422" "203919_at" "6919"
"1423" "203921_at" "9435"
"1424" "203922_s_at" "1536"
"1425" "203923_s_at" "1536"
"1426" "203924_at" "2938"
"1427" "203932_at" "3109"
"1428" "203936_s_at" "4318"
"1429" "203939_at" "4907"
"1430" "203946_s_at" "384"
"1431" "203951_at" "1264"
"1432" "203953_s_at" "1365"
"1433" "203954_x_at" "1365"
"1434" "203961_at" "10529"
"1435" "203962_s_at" "10529"
"1436" "203963_at" "771"
"1437" "203967_at" "990"
"1438" "203968_s_at" "990"
"1439" "203973_s_at" "1052"
"1440" "203980_at" "2167"
"1441" "203987_at" "8323"
"1442" "203988_s_at" "2530"
"1443" "203989_x_at" "2149"
"1444" "203997_at" "5774"
"1445" "203999_at" "6857"
"1446" "204006_s_at" "2214 /// 2215"
"1447" "204007_at" "2215"
"1448" "204011_at" "10253"
"1449" "204014_at" "1846"
"1450" "204015_s_at" "1846"
"1451" "204017_at" "11015"
"1452" "204018_x_at" "3039 /// 3040"
"1453" "204019_s_at" "26751"
"1454" "204023_at" "5984"
"1455" "204026_s_at" "11130"
"1456" "204029_at" "1952"
"1457" "204030_s_at" "100505385 /// 29970"
"1458" "204033_at" "9319"
"1459" "204035_at" "7857"
"1460" "204036_at" "1902"
"1461" "204037_at" "1902"
"1462" "204039_at" "1050"
"1463" "204041_at" "4129"
"1464" "204042_at" "10810"
"1465" "204044_at" "23475"
"1466" "204051_s_at" "6424"
"1467" "204052_s_at" "6424"
"1468" "204053_x_at" "5728"
"1469" "204054_at" "5728"
"1470" "204057_at" "3394"
"1471" "204058_at" "4199"
"1472" "204059_s_at" "4199"
"1473" "204060_s_at" "5613 /// 5616"
"1474" "204061_at" "5613"
"1475" "204062_s_at" "9706"
"1476" "204063_s_at" "9706"
"1477" "204069_at" "4211"
"1478" "204070_at" "5920"
"1479" "204072_s_at" "10129"
"1480" "204073_s_at" "745"
"1481" "204079_at" "8459"
"1482" "204081_at" "4900"
"1483" "204082_at" "5090"
"1484" "204083_s_at" "7169"
"1485" "204084_s_at" "1203"
"1486" "204085_s_at" "1203"
"1487" "204086_at" "23532"
"1488" "204092_s_at" "6790"
"1489" "204099_at" "6604"
"1490" "204103_at" "6351"
"1491" "204105_s_at" "4897"
"1492" "204112_s_at" "3176"
"1493" "204114_at" "22795"
"1494" "204115_at" "2791"
"1495" "204116_at" "3561"
"1496" "204118_at" "962"
"1497" "204122_at" "7305"
"1498" "204124_at" "10568"
"1499" "204126_s_at" "8318"
"1500" "204127_at" "5983"
"1501" "204128_s_at" "5983"
"1502" "204130_at" "3291"
"1503" "204135_at" "11259"
"1504" "204137_at" "7107"
"1505" "204141_at" "7280"
"1506" "204143_s_at" "55556"
"1507" "204146_at" "10635"
"1508" "204148_s_at" "22932 /// 7784"
"1509" "204149_s_at" "2948"
"1510" "204151_x_at" "1645"
"1511" "204154_at" "1036"
"1512" "204158_s_at" "10312"
"1513" "204159_at" "1031"
"1514" "204162_at" "10403"
"1515" "204163_at" "11117"
"1516" "204165_at" "8936"
"1517" "204170_s_at" "1164"
"1518" "204174_at" "241"
"1519" "204187_at" "2766"
"1520" "204192_at" "951"
"1521" "204197_s_at" "864"
"1522" "204198_s_at" "864"
"1523" "204199_at" "9649"
"1524" "204201_s_at" "5783"
"1525" "204202_at" "23288"
"1526" "204203_at" "1054"
"1527" "204204_at" "1318"
"1528" "204205_at" "60489"
"1529" "204220_at" "9535"
"1530" "204222_s_at" "11010"
"1531" "204223_at" "5549"
"1532" "204224_s_at" "2643"
"1533" "204232_at" "2207"
"1534" "204235_s_at" "51454"
"1535" "204236_at" "2313"
"1536" "204237_at" "51454"
"1537" "204240_s_at" "10592"
"1538" "204249_s_at" "4005"
"1539" "204254_s_at" "7421"
"1540" "204255_s_at" "7421"
"1541" "204256_at" "79071"
"1542" "204259_at" "4316"
"1543" "204260_at" "1114"
"1544" "204268_at" "6273"
"1545" "204271_s_at" "1910"
"1546" "204272_at" "3960"
"1547" "204273_at" "1910"
"1548" "204279_at" "5698"
"1549" "204284_at" "5507"
"1550" "204285_s_at" "5366"
"1551" "204286_s_at" "5366"
"1552" "204288_s_at" "8470"
"1553" "204294_at" "275"
"1554" "204298_s_at" "4015"
"1555" "204301_at" "9920"
"1556" "204304_s_at" "8842"
"1557" "204309_at" "1583"
"1558" "204318_s_at" "51512"
"1559" "204319_s_at" "6001"
"1560" "204320_at" "1301"
"1561" "204324_s_at" "27333"
"1562" "204326_x_at" "4501"
"1563" "204333_s_at" "175"
"1564" "204337_at" "5999"
"1565" "204338_s_at" "5999"
"1566" "204339_s_at" "5999"
"1567" "204340_at" "8269"
"1568" "204345_at" "1307"
"1569" "204347_at" "205"
"1570" "204348_s_at" "205"
"1571" "204351_at" "6286"
"1572" "204352_at" "7188"
"1573" "204358_s_at" "23768"
"1574" "204359_at" "23768"
"1575" "204361_s_at" "8935"
"1576" "204362_at" "8935"
"1577" "204363_at" "2152"
"1578" "204364_s_at" "65055"
"1579" "204365_s_at" "65055"
"1580" "204368_at" "6578"
"1581" "204379_s_at" "2261"
"1582" "204388_s_at" "4128"
"1583" "204393_s_at" "55"
"1584" "204396_s_at" "2869"
"1585" "204400_at" "10278"
"1586" "204401_at" "3783"
"1587" "204412_s_at" "4744"
"1588" "204415_at" "2537"
"1589" "204416_x_at" "341"
"1590" "204418_x_at" "2946"
"1591" "204424_s_at" "55885"
"1592" "204426_at" "10959"
"1593" "204427_s_at" "10959"
"1594" "204430_s_at" "6518"
"1595" "204431_at" "7089"
"1596" "204437_s_at" "2348"
"1597" "204438_at" "414308 /// 4360"
"1598" "204439_at" "10964"
"1599" "204442_x_at" "8425"
"1600" "204444_at" "3832"
"1601" "204446_s_at" "240"
"1602" "204450_x_at" "335"
"1603" "204451_at" "8321"
"1604" "204452_s_at" "8321"
"1605" "204454_at" "23641"
"1606" "204456_s_at" "2619"
"1607" "204457_s_at" "2619"
"1608" "204463_s_at" "1909"
"1609" "204464_s_at" "1909"
"1610" "204465_s_at" "9118"
"1611" "204466_s_at" "6622"
"1612" "204468_s_at" "7075"
"1613" "204470_at" "2919"
"1614" "204472_at" "2669"
"1615" "204473_s_at" "9640"
"1616" "204475_at" "4312"
"1617" "204489_s_at" "960"
"1618" "204490_s_at" "960"
"1619" "204491_at" "5144"
"1620" "204493_at" "637"
"1621" "204497_at" "115"
"1622" "204502_at" "25939"
"1623" "204508_s_at" "771"
"1624" "204510_at" "8317"
"1625" "204513_s_at" "9844"
"1626" "204517_at" "5480"
"1627" "204518_s_at" "5480"
"1628" "204519_s_at" "51090"
"1629" "204521_at" "29902"
"1630" "204526_s_at" "11138"
"1631" "204527_at" "4644"
"1632" "204529_s_at" "9760"
"1633" "204531_s_at" "672"
"1634" "204533_at" "3627"
"1635" "204537_s_at" "2564"
"1636" "204540_at" "1917"
"1637" "204542_at" "10610"
"1638" "204545_at" "5190"
"1639" "204547_at" "10966"
"1640" "204548_at" "6770"
"1641" "204550_x_at" "2944"
"1642" "204556_s_at" "22873"
"1643" "204557_s_at" "22873"
"1644" "204558_at" "8438"
"1645" "204560_at" "2289"
"1646" "204561_x_at" "344"
"1647" "204563_at" "6402"
"1648" "204567_s_at" "9619"
"1649" "204570_at" "1346"
"1650" "204575_s_at" "4327"
"1651" "204577_s_at" "23059"
"1652" "204580_at" "4321"
"1653" "204581_at" "933"
"1654" "204584_at" "3897"
"1655" "204588_s_at" "9056"
"1656" "204589_at" "9891"
"1657" "204591_at" "10752"
"1658" "204595_s_at" "6781"
"1659" "204597_x_at" "6781"
"1660" "204602_at" "22943"
"1661" "204603_at" "9156"
"1662" "204604_at" "5218"
"1663" "204607_at" "3158"
"1664" "204612_at" "5569"
"1665" "204614_at" "5055"
"1666" "204619_s_at" "1462"
"1667" "204620_s_at" "1462"
"1668" "204621_s_at" "4929"
"1669" "204622_x_at" "4929"
"1670" "204623_at" "7033"
"1671" "204624_at" "540"
"1672" "204627_s_at" "3690"
"1673" "204638_at" "54"
"1674" "204641_at" "4751"
"1675" "204646_at" "1806"
"1676" "204648_at" "4881"
"1677" "204649_at" "10024"
"1678" "204653_at" "7020"
"1679" "204655_at" "6352"
