probeset Group
209278_s_at C5.Down
205363_at C5.Down
224358_s_at C5.Down
219403_s_at C5.Down
204563_at C5.Down
222881_at C5.Down
204588_s_at C5.Down
204735_at C5.Down
209955_s_at C5.Down
231879_at C5.Down
222484_s_at C5.Down
204198_s_at C5.Down
236313_at C5.Down
216401_x_at C5.Down
209671_x_at C5.Down
226311_at C5.Down
211645_x_at C5.Down
202869_at C5.Down
204052_s_at C5.Down
240440_at C5.Down
204298_s_at C5.Down
203085_s_at C5.Down
217763_s_at C5.Down
204084_s_at C5.Down
204470_at C5.Down
207907_at C5.Down
227062_at C5.Down
242551_at C5.Down
239723_at C5.Down
236293_at C5.Down
202450_s_at C5.Down
206978_at C5.Down
1554240_a_at C5.Down
222750_s_at C5.Down
213106_at C5.Down
202504_at C5.Down
209803_s_at C5.Down
202202_s_at C5.Down
204222_s_at C5.Down
204401_at C5.Down
222449_at C5.Down
236114_at C5.Down
235306_at C5.Down
202295_s_at C5.Down
200632_s_at C5.Down
228865_at C5.Down
232543_x_at C5.Down
226702_at C5.Down
239887_at C5.Down
212681_at C5.Down
226671_at C5.Down
210845_s_at C5.Down
228333_at C5.Down
209774_x_at C5.Down
208161_s_at C5.Down
206480_at C5.Down
206171_at C5.Down
231697_s_at C5.Down
241397_at C5.Down
214844_s_at C5.Down
232383_at C5.Down
225763_at C5.Down
238581_at C5.Down
213539_at C5.Down
206693_at C5.Down
218469_at C5.Down
219580_s_at C5.Down
213415_at C5.Down
203936_s_at C5.Down
235592_at C5.Down
204961_s_at C5.Down
200862_at C5.Down
202856_s_at C5.Down
203662_s_at C5.Down
206628_at C5.Down
238021_s_at C5.Down
207677_s_at C5.Down
242625_at C5.Down
226930_at C5.Down
213921_at C5.Down
217179_x_at C5.Down
219385_at C5.Down
202859_x_at C5.Down
230673_at C5.Down
208983_s_at C5.Down
205266_at C5.Down
44790_s_at C5.Down
39549_at C5.Down
235706_at C5.Down
211650_x_at C5.Down
219857_at C5.Down
213915_at C5.Down
228071_at C5.Down
1552797_s_at C5.Down
225613_at C5.Down
231747_at C5.Down
231577_s_at C5.Down
202086_at C5.Down
229802_at C5.Down
222670_s_at C5.Down
205671_s_at C5.Down
219947_at C5.Down
213418_at C5.Down
201110_s_at C5.Down
211776_s_at C5.Down
218807_at C5.Down
206666_at C5.Down
204747_at C5.Down
218559_s_at C5.Down
241435_at C5.Down
209621_s_at C5.Down
223767_at C5.Down
201893_x_at C5.Down
210140_at C5.Down
1554018_at C5.Down
205692_s_at C5.Down
214995_s_at C5.Down
226960_at C5.Down
209969_s_at C5.Down
210735_s_at C5.Down
205899_at C5.Down
216576_x_at C5.Down
217437_s_at C5.Down
226777_at C5.Down
227919_at C5.Down
218656_s_at C5.Down
213716_s_at C5.Down
208370_s_at C5.Down
1557688_at C5.Down
212464_s_at C5.Down
222043_at C5.Down
217378_x_at C5.Down
206125_s_at C5.Down
218857_s_at C5.Down
227566_at C5.Down
215617_at C5.Down
229383_at C5.Down
212586_at C5.Down
201842_s_at C5.Down
211302_s_at C5.Down
222904_s_at C5.Down
235276_at C5.Down
239370_at C5.Down
235175_at C5.Down
209846_s_at C5.Down
217480_x_at C5.Down
213056_at C5.Down
213800_at C5.Down
214560_at C5.Down
214470_at C5.Down
204989_s_at C5.Down
225173_at C5.Down
214282_at C5.Down
201744_s_at C5.Down
225242_s_at C5.Down
218468_s_at C5.Down
219519_s_at C5.Down
206133_at C5.Down
213909_at C5.Down
217235_x_at C5.Down
201108_s_at C5.Down
205379_at C5.Down
202436_s_at C5.Down
209734_at C5.Down
220918_at C5.Down
214973_x_at C5.Down
213888_s_at C5.Down
235643_at C5.Down
206100_at C5.Down
211726_s_at C5.Down
206227_at C5.Down
209183_s_at C5.Down
226695_at C5.Down
242963_at C5.Down
229530_at C5.Down
234884_x_at C5.Down
204990_s_at C5.Down
212999_x_at C5.Down
210164_at C5.Down
204863_s_at C5.Down
217157_x_at C5.Down
1557905_s_at C5.Down
219768_at C5.Down
229842_at C5.Down
226834_at C5.Down
219087_at C5.Down
218424_s_at C5.Down
226237_at C5.Down
235019_at C5.Down
229095_s_at C5.Down
219115_s_at C5.Down
236161_at C5.Down
205214_at C5.Down
213338_at C5.Down
205896_at C5.Down
221942_s_at C5.Down
217764_s_at C5.Down
235385_at C5.Down
242874_at C5.Down
209522_s_at C5.Down
204268_at C5.Down
209696_at C5.Down
209480_at C5.Down
230179_at C5.Down
201438_at C5.Down
236203_at C5.Down
204051_s_at C5.Down
204255_s_at C5.Down
214091_s_at C5.Down
217281_x_at C5.Down
241916_at C5.Down
214456_x_at C5.Down
213797_at C5.Down
202489_s_at C5.Down
217502_at C5.Down
238987_at C5.Down
202446_s_at C5.Down
214768_x_at C5.Down
215214_at C5.Down
201042_at C5.Down
236044_at C5.Down
201061_s_at C5.Down
222764_at C5.Down
216560_x_at C5.Down
211634_x_at C5.Down
205334_at C5.Down
205119_s_at C5.Down
218999_at C5.Down
218960_at C5.Down
243366_s_at C5.Down
215806_x_at C5.Down
205844_at C5.Down
216510_x_at C5.Down
203409_at C5.Down
209612_s_at C5.Down
211908_x_at C5.Down
210511_s_at C5.Down
202888_s_at C5.Down
221601_s_at C5.Down
216442_x_at C5.Down
235046_at C5.Down
204781_s_at C5.Down
204972_at C5.Down
205758_at C5.Down
233176_at C5.Down
228057_at C5.Down
223405_at C5.Down
209670_at C5.Down
204430_s_at C5.Down
210663_s_at C5.Down
216853_x_at C5.Down
209875_s_at C5.Down
211798_x_at C5.Down
218404_at C5.Down
1555778_a_at C5.Down
219874_at C5.Down
232653_at C5.Down
229720_at C5.Down
1554690_a_at C5.Down
204159_at C5.Down
206026_s_at C5.Down
210951_x_at C5.Down
211813_x_at C5.Down
221491_x_at C5.Down
210495_x_at C5.Down
204464_s_at C5.Down
214038_at C5.Down
202664_at C5.Down
224218_s_at C5.Down
1554179_s_at C5.Down
222835_at C5.Down
209417_s_at C5.Down
223121_s_at C5.Down
210152_at C5.Down
37145_at C5.Down
214916_x_at C5.Down
202437_s_at C5.Down
225566_at C5.Down
209374_s_at C5.Down
203661_s_at C5.Down
233123_at C5.Down
223122_s_at C5.Down
33323_r_at C5.Down
228325_at C5.Down
210916_s_at C5.Down
216557_x_at C5.Down
240991_at C5.Down
1555817_s_at C5.Down
204939_s_at C5.Down
205654_at C5.Down
242979_at C6.Up
202376_at C5.Down
231202_at C5.Down
205907_s_at C5.Down
227736_at C5.Down
229288_at C6.Up
206859_s_at C5.Down
212488_at C5.Down
211571_s_at C5.Down
229151_at C5.Down
206191_at C6.Up
205991_s_at C5.Down
241390_at C5.Down
216365_x_at C5.Down
207271_x_at C5.Down
212850_s_at C6.Up
200974_at C5.Down
233011_at C5.Down
203153_at C5.Down
217320_at C5.Down
203896_s_at C6.Up
1559921_at C5.Down
206641_at C5.Down
239665_at C5.Down
204623_at C5.Down
210145_at C6.Up
234973_at C5.Down
229331_at C5.Down
228592_at C5.Down
230237_at C5.Down
228291_s_at C6.Up
211000_s_at C5.Down
203700_s_at C5.Down
219602_s_at C5.Down
206619_at C5.Down
228010_at C6.Up
208607_s_at C5.Down
216474_x_at C5.Down
201069_at C5.Down
205009_at C5.Down
204368_at C6.Up
1554863_s_at C5.Down
202311_s_at C5.Down
205959_at C5.Down
237737_at C5.Down
208305_at C6.Up
218002_s_at C5.Down
230867_at C5.Down
232523_at C5.Down
206619_at C6.Up
228554_at C6.Up
226985_at C5.Down
205460_at C5.Down
210072_at C5.Down
205278_at C6.Up
212810_s_at C6.Up
216615_s_at C5.Down
206513_at C5.Down
206191_at C5.Down
220394_at C6.Up
44783_s_at C6.Up
206025_s_at C5.Down
219773_at C5.Down
232481_s_at C5.Down
204712_at C6.Up
218839_at C6.Up
229096_at C5.Down
231849_at C5.Down
205830_at C5.Down
228649_at C6.Up
212915_at C6.Up
213432_at C5.Down
221159_at C5.Down
225275_at C5.Down
208399_s_at C6.Up
229569_at C6.Up
202952_s_at C5.Down
215646_s_at C5.Down
223786_at C5.Down
206670_s_at C6.Up
235892_at C6.Up
213790_at C5.Down
205568_at C5.Down
1552487_a_at C5.Down
232203_at C6.Up
205932_s_at C6.Up
226811_at C5.Down
206336_at C5.Down
204014_at C5.Down
210319_x_at C6.Up
233286_at C6.Up
228481_at C5.Down
205624_at C5.Down
37512_at C5.Down
244174_at C6.Up
204079_at C6.Up
214453_s_at C5.Down
204575_s_at C5.Down
205969_at C5.Down
205555_s_at C6.Up
223503_at C6.Up
205660_at C5.Down
210367_s_at C5.Down
216541_x_at C5.Down
219525_at C6.Up
1566551_at C6.Up
202855_s_at C5.Down
213765_at C5.Down
224396_s_at C5.Down
1553602_at C6.Up
228057_at C6.Up
229638_at C5.Down
235842_at C5.Down
213068_at C5.Down
229613_at C6.Up
235735_at C6.Up
211633_x_at C5.Down
204472_at C5.Down
210064_s_at C5.Down
206669_at C6.Up
228293_at C6.Up
209156_s_at C5.Down
243140_at C5.Down
218796_at C5.Down
213707_s_at C6.Up
213954_at C6.Up
213139_at C5.Down
217678_at C5.Down
213479_at C5.Down
235845_at C6.Up
229407_at C6.Up
228268_at C5.Down
210084_x_at C5.Down
206799_at C5.Down
229936_at C6.Up
212811_x_at C6.Up
217002_s_at C5.Down
209921_at C5.Down
219153_s_at C5.Down
1553179_at C6.Up
209522_s_at C6.Up
210117_at C5.Down
216191_s_at C5.Down
205700_at C5.Down
219987_at C6.Up
1570289_at C6.Up
206022_at C5.Down
219159_s_at C5.Down
223952_x_at C5.Down
205348_s_at C6.Up
225842_at C6.Up
214234_s_at C5.Down
209555_s_at C5.Down
202627_s_at C5.Down
204260_at C6.Up
214734_at C6.Up
209687_at C5.Down
227194_at C5.Down
232805_at C5.Down
206224_at C6.Up
204686_at C6.Up
209301_at C5.Down
235229_at C5.Down
201150_s_at C5.Down
228656_at C6.Up
1569652_at C6.Up
225241_at C5.Down
213502_x_at C5.Down
239336_at C5.Down
230418_s_at C6.Up
203798_s_at C6.Up
230936_at C5.Down
209924_at C5.Down
238750_at C5.Down
225016_at C6.Up
235048_at C6.Up
210321_at C5.Down
231817_at C5.Down
241764_at C5.Down
229376_at C6.Up
204452_s_at C6.Up
224342_x_at C5.Down
211734_s_at C5.Down
215784_at C5.Down
232286_at C6.Up
205698_s_at C6.Up
228923_at C5.Down
205422_s_at C5.Down
208250_s_at C5.Down
229823_at C6.Up
203895_at C6.Up
231240_at C5.Down
213172_at C5.Down
234608_at C5.Down
219142_at C6.Up
203946_s_at C6.Up
236280_at C5.Down
202766_s_at C5.Down
209821_at C5.Down
223761_at C6.Up
209610_s_at C6.Up
201843_s_at C5.Down
204733_at C5.Down
201792_at C5.Down
229964_at C6.Up
235296_at C6.Up
209047_at C5.Down
211639_x_at C5.Down
215077_at C5.Down
206286_s_at C6.Up
227467_at C6.Up
229629_at C5.Down
214702_at C5.Down
205043_at C5.Down
218002_s_at C6.Up
204249_s_at C6.Up
1553995_a_at C5.Down
209351_at C5.Down
204664_at C5.Down
223827_at C6.Up
204918_s_at C6.Up
242763_at C5.Down
206488_s_at C5.Down
207109_at C5.Down
222696_at C6.Up
226446_at C6.Up
218806_s_at C5.Down
32128_at C5.Down
1560676_at C5.Down
227198_at C6.Up
213929_at C6.Up
211339_s_at C5.Down
223754_at C5.Down
229404_at C5.Down
222938_x_at C6.Up
240521_at C6.Up
230214_at C5.Down
235318_at C5.Down
236028_at C5.Down
220048_at C6.Up
1552378_s_at C6.Up
214235_at C5.Down
203240_at C5.Down
206825_at C5.Down
229404_at C6.Up
218796_at C6.Up
211138_s_at C5.Down
213764_s_at C5.Down
210065_s_at C5.Down
1553211_at C6.Up
209815_at C6.Up
226997_at C5.Down
216542_x_at C5.Down
203290_at C5.Down
203860_at C6.Up
219837_s_at C6.Up
204463_s_at C5.Down
211564_s_at C5.Down
229477_at C5.Down
222484_s_at C6.Up
204602_at C6.Up
39548_at C5.Down
207134_x_at C5.Down
1555497_a_at C5.Down
214571_at C6.Up
217996_at C6.Up
204619_s_at C5.Down
208335_s_at C5.Down
216430_x_at C5.Down
206137_at C6.Up
235150_at C6.Up
209283_at C5.Down
209365_s_at C5.Down
205680_at C5.Down
211518_s_at C6.Up
209260_at C6.Up
235629_at C5.Down
210170_at C5.Down
215704_at C5.Down
220133_at C6.Up
232776_at C6.Up
211868_x_at C5.Down
221729_at C5.Down
204320_at C5.Down
213245_at C6.Up
239178_at C6.Up
1554190_s_at C5.Down
221731_x_at C5.Down
229973_at C5.Down
230492_s_at C6.Up
202363_at C6.Up
230083_at C5.Down
236191_at C5.Down
226034_at C5.Down
222747_s_at C6.Up
235209_at C6.Up
217258_x_at C5.Down
209125_at C5.Down
205433_at C5.Down
244044_at C6.Up
227425_at C6.Up
1559949_at C5.Down
237625_s_at C5.Down
206504_at C5.Down
210103_s_at C6.Up
243362_s_at C6.Up
238852_at C5.Down
228766_at C5.Down
37892_at C5.Down
224826_at C6.Up
205632_s_at C6.Up
1557689_at C5.Down
202274_at C5.Down
206378_at C5.Down
40284_at C6.Up
87100_at C6.Up
211635_x_at C5.Down
211641_x_at C5.Down
201149_s_at C5.Down
218113_at C6.Up
214572_s_at C6.Up
229271_x_at C5.Down
244313_at C5.Down
205432_at C5.Down
233241_at C6.Up
219764_at C6.Up
217227_x_at C5.Down
203666_at C5.Down
223779_at C5.Down
244503_at C6.Up
1554474_a_at C6.Up
223565_at C5.Down
213247_at C5.Down
230378_at C5.Down
218872_at C6.Up
222592_s_at C6.Up
205683_x_at C5.Down
221541_at C5.Down
219525_at C5.Down
242940_x_at C6.Up
206504_at C6.Up
205765_at C5.Down
236448_at C5.Down
220988_s_at C5.Down
238763_at C6.Up
213900_at C6.Up
232944_at C5.Down
225516_at C5.Down
226248_s_at C5.Down
224835_at C6.Up
60474_at C6.Up
1562289_at C5.Down
207802_at C5.Down
220414_at C5.Down
226248_s_at C6.Up
226021_at C6.Up
229296_at C5.Down
213125_at C5.Down
203649_s_at C5.Down
203304_at C6.Up
223475_at C6.Up
243864_at C5.Down
231007_at C5.Down
239150_at C5.Down
218793_s_at C6.Up
225316_at C6.Up
1557690_x_at C5.Down
229476_s_at C5.Down
204475_at C5.Down
219961_s_at C6.Up
203604_at C6.Up
207651_at C5.Down
224009_x_at C5.Down
206354_at C5.Down
235392_at C6.Up
213172_at C6.Up
211506_s_at C5.Down
202628_s_at C5.Down
208168_s_at C5.Down
235652_at C6.Up
206302_s_at C6.Up
231148_at C5.Down
202388_at C5.Down
233139_at C5.Down
227719_at C6.Up
240120_at C6.Up
1558199_at C5.Down
202018_s_at C5.Down
209173_at C5.Down
229912_at C6.Up
229830_at C6.Up
235182_at C5.Down
204620_s_at C5.Down
201820_at C5.Down
230964_at C6.Up
202295_s_at C6.Up
237400_at C5.Down
220736_at C5.Down
237351_at C5.Down
227812_at C6.Up
221840_at C6.Up
219667_s_at C5.Down
207175_at C5.Down
1553582_a_at C5.Down
228290_at C6.Up
235210_s_at C6.Up
203074_at C5.Down
232458_at C5.Down
219197_s_at C5.Down
226360_at C6.Up
219463_at C6.Up
226402_at C5.Down
236198_at C5.Down
211655_at C5.Down
227250_at C6.Up
211372_s_at C6.Up
1559584_a_at C5.Down
205239_at C5.Down
237281_at C5.Down
217999_s_at C6.Up
203797_at C6.Up
212489_at C5.Down
237465_at C5.Down
240303_at C5.Down
239309_at C6.Up
201787_at C6.Up
204802_at C5.Down
202765_s_at C5.Down
1556003_a_at C5.Down
206382_s_at C6.Up
215411_s_at C6.Up
204803_s_at C5.Down
214587_at C5.Down
233969_at C5.Down
238933_at C6.Up
241509_at C6.Up
229659_s_at C5.Down
210096_at C5.Down
211642_at C5.Down
217997_at C6.Up
203685_at C6.Up
206337_at C5.Down
211640_x_at C5.Down
243802_at C5.Down
228933_at C6.Up
218720_x_at C6.Up
238429_at C5.Down
241994_at C5.Down
229152_at C5.Down
221874_at C6.Up
225142_at C6.Up
218322_s_at C6.Up
207030_s_at C6.Up
219115_s_at C6.Up
226068_at C6.Up
212290_at C6.Up
33322_i_at C6.Up
217143_s_at C6.Up
219038_at C6.Up
1553582_a_at C6.Up
229978_at C6.Up
225387_at C6.Up
231166_at C6.Up
223366_at C6.Up
202833_s_at C6.Up
219882_at C6.Up
228658_at C6.Up
229273_at C6.Up
203913_s_at C6.Up
227808_at C6.Up
231227_at C6.Up
204917_s_at C6.Up
205894_at C6.Up
220356_at C6.Up
223467_at C6.Up
209173_at C6.Up
209890_at C6.Up
206893_at C6.Up
1552578_a_at C6.Up
239492_at C6.Up
228415_at C6.Up
230882_at C6.Up
218330_s_at C6.Up
208677_s_at C6.Up
204932_at C6.Up
222146_s_at C6.Up
233442_at C6.Up
227889_at C6.Up
205044_at C6.Up
208711_s_at C6.Up
212387_at C6.Up
209708_at C6.Up
216607_s_at C6.Up
235079_at C6.Up
244181_at C6.Up
219747_at C6.Up
232231_at C6.Up
243546_at C6.Up
232481_s_at C6.Up
205862_at C6.Up
243173_at C6.Up
202422_s_at C6.Up
227282_at C6.Up
234980_at C6.Up
205578_at C6.Up
234331_s_at C6.Up
229973_at C6.Up
221701_s_at C6.Up
228347_at C6.Up
205817_at C6.Up
226018_at C6.Up
205463_s_at C6.Up
205116_at C6.Up
236144_at C6.Up
213779_at C6.Up
229865_at C6.Up
33323_r_at C6.Up
213488_at C6.Up
203295_s_at C6.Up
222449_at C6.Up
226846_at C6.Up
206404_at C6.Up
212719_at C6.Up
216604_s_at C6.Up
217979_at C6.Up
240417_at C6.Up
233337_s_at C6.Up
244023_at C6.Up
227088_at C6.Up
231597_x_at C6.Up
226390_at C6.Up
230416_at C6.Up
205769_at C6.Up
227618_at C6.Up
211429_s_at C6.Up
203753_at C6.Up
229649_at C6.Up
228523_at C6.Up
230319_at C6.Up
205405_at C6.Up
228844_at C6.Up
239761_at C6.Up
229053_at C6.Up
209576_at C6.Up
244407_at C6.Up
243745_at C6.Up
219973_at C6.Up
229963_at C6.Up
212385_at C6.Up
213435_at C6.Up
213891_s_at C6.Up
215943_at C6.Up
213587_s_at C6.Up
242733_at C6.Up
204333_s_at C6.Up
214157_at C6.Up
202350_s_at C6.Up
203296_s_at C6.Up
202054_s_at C6.Up
1552532_a_at C6.Up
202995_s_at C6.Up
1557418_at C6.Up
203963_at C6.Up
226824_at C6.Up
202314_at C6.Up
216048_s_at C6.Up
219825_at C6.Up
236598_at C6.Up
204286_s_at C6.Up
219736_at C6.Up
225165_at C6.Up
201195_s_at C6.Up
208596_s_at C6.Up
217771_at C6.Up
236892_s_at C6.Up
235153_at C6.Up
238197_at C6.Up
209679_s_at C6.Up
226961_at C6.Up
210717_at C6.Up
205151_s_at C6.Up
206378_at C6.Up
209392_at C6.Up
204748_at C6.Up
209498_at C6.Up
206773_at C6.Up
238332_at C6.Up
215164_at C6.Up
221029_s_at C6.Up
1555867_at C6.Up
222904_s_at C6.Up
205403_at C6.Up
1555935_s_at C6.Up
210916_s_at C6.Up
227449_at C6.Up
202235_at C6.Up
205795_at C6.Up
227370_at C6.Up
228390_at C6.Up
204967_at C6.Up
243940_at C6.Up
214071_at C6.Up
201069_at C6.Up
1557918_s_at C6.Up
226731_at C6.Up
226225_at C6.Up
221556_at C6.Up
209904_at C6.Up
204041_at C6.Up
227742_at C6.Up
235463_s_at C6.Up
1557419_a_at C6.Up
203699_s_at C6.Up
201835_s_at C6.Up
219179_at C6.Up
219908_at C6.Up
209822_s_at C6.Up
211549_s_at C6.Up
205016_at C6.Up
204491_at C6.Up
229546_at C6.Up
220234_at C6.Up
232716_at C6.Up
210039_s_at C6.Up
216860_s_at C6.Up
204490_s_at C6.Up
218332_at C6.Up
202729_s_at C6.Up
202458_at C6.Up
225972_at C6.Up
230673_at C6.Up
229147_at C6.Up
230746_s_at C6.Up
205613_at C6.Up
242736_at C6.Up
215177_s_at C6.Up
230991_at C6.Up
218211_s_at C6.Up
204560_at C6.Up
205466_s_at C6.Up
202234_s_at C6.Up
221815_at C6.Up
219147_s_at C6.Up
204037_at C6.Up
228221_at C6.Up
237502_at C6.Up
230661_at C6.Up
207357_s_at C6.Up
242452_at C6.Up
213150_at C6.Up
223253_at C6.Up
221558_s_at C6.Up
213943_at C6.Up
215528_at C6.Up
205910_s_at C6.Up
225202_at C6.Up
237483_at C6.Up
229623_at C6.Up
241893_at C6.Up
204933_s_at C6.Up
226811_at C6.Up
241436_at C6.Up
1554997_a_at C6.Up
201286_at C6.Up
225974_at C6.Up
229225_at C6.Up
236750_at C6.Up
231804_at C6.Up
214595_at C6.Up
209835_x_at C6.Up
1555731_a_at C6.Up
203423_at C6.Up
213222_at C6.Up
229157_at C6.Up
1569648_at C6.Up
202236_s_at C6.Up
202831_at C6.Up
1554485_s_at C6.Up
239791_at C6.Up
201647_s_at C6.Up
231181_at C6.Up
209343_at C6.Up
232176_at C6.Up
238751_at C6.Up
226281_at C6.Up
206432_at C6.Up
232313_at C6.Up
206043_s_at C6.Up
205174_s_at C6.Up
204623_at C6.Up
218772_x_at C6.Up
205051_s_at C6.Up
1556097_at C6.Up
214023_x_at C6.Up
219772_s_at C6.Up
222921_s_at C6.Up
208022_s_at C6.Up
225123_at C6.Up
203914_x_at C6.Up
219995_s_at C6.Up
218510_x_at C6.Up
234605_at C6.Up
232210_at C6.Up
222450_at C6.Up
203700_s_at C6.Up
229151_at C6.Up
233720_at C6.Up
206696_at C6.Up
240303_at C6.Up
213169_at C6.Up
230323_s_at C6.Up
205768_s_at C6.Up
214164_x_at C6.Up
228218_at C6.Up
236828_at C6.Up
235944_at C6.Up
230085_at C6.Up
227997_at C6.Up
206576_s_at C6.Up
226271_at C6.Up
203560_at C6.Up
233713_at C6.Up
207826_s_at C6.Up
218501_at C6.Up
217080_s_at C6.Up
203999_at C6.Up
219795_at C6.Up
1563573_at C6.Up
202376_at C6.Up
212942_s_at C6.Up
213147_at C6.Up
213552_at C6.Up
211689_s_at C6.Up
209616_s_at C6.Up
242662_at C6.Up
228245_s_at C6.Up
211126_s_at C6.Up
228959_at C6.Up
210038_at C6.Up
229215_at C6.Up
218162_at C6.Up
222760_at C6.Up
229139_at C6.Up
212382_at C6.Up
213197_at C6.Up
227816_at C6.Up
204451_at C6.Up
219478_at C6.Up
207414_s_at C6.Up
205442_at C6.Up
209900_s_at C6.Up
213830_at C6.Up
212921_at C6.Up
217523_at C6.Up
237737_at C6.Up
236752_at C6.Up
215783_s_at C6.Up
227361_at C6.Up
212741_at C6.Up
202731_at C6.Up
219287_at C6.Up
213924_at C6.Up
204388_s_at C6.Up
229427_at C6.Up
205654_at C6.Up
218532_s_at C6.Up
210839_s_at C6.Up
213174_at C6.Up
239639_at C6.Up
226665_at C6.Up
206552_s_at C6.Up
227626_at C6.Up
235683_at C6.Up
227692_at C6.Up
201262_s_at C6.Up
205366_s_at C6.Up
213519_s_at C6.Up
206002_at C6.Up
212256_at C6.Up
221577_x_at C6.Up
234034_at C6.Up
204288_s_at C6.Up
202728_s_at C6.Up
220581_at C6.Up
201525_at C6.Up
240139_at C6.Up
231063_at C6.Up
212099_at C6.Up
220432_s_at C6.Up
227051_at C6.Up
227314_at C6.Up
234276_at C6.Up
231240_at C6.Up
203803_at C6.Up
225491_at C6.Up
238852_at C6.Up
208937_s_at C6.Up
1566901_at C6.Up
238116_at C6.Up
222603_at C6.Up
226682_at C6.Up
215910_s_at C6.Up
226766_at C6.Up
235182_at C6.Up
213988_s_at C6.Up
240857_at C6.Up
212686_at C6.Up
204508_s_at C6.Up
219872_at C6.Up
222857_s_at C6.Up
202975_s_at C6.Up
1553962_s_at C6.Up
209930_s_at C6.Up
230333_at C6.Up
208510_s_at C6.Up
218273_s_at C6.Up
1554062_at C6.Up
204489_s_at C6.Up
201287_s_at C6.Up
240690_at C6.Up
227835_at C6.Up
241291_at C6.Up
219511_s_at C6.Up
219584_at C6.Up
210042_s_at C6.Up
205381_at C6.Up
238537_at C6.Up
225380_at C6.Up
220306_at C6.Up
205131_x_at C6.Up
229095_s_at C6.Up
209529_at C6.Up
205979_at C6.Up
229156_s_at C6.Up
1553970_s_at C6.Up
213425_at C6.Up
204595_s_at C6.Up
226279_at C6.Up
217127_at C6.Up
205373_at C6.Up
208394_x_at C6.Up
225728_at C6.Up
215867_x_at C6.Up
229371_at C6.Up
211381_x_at C6.Up
244022_at C6.Up
210735_s_at C6.Up
204285_s_at C6.Up
212014_x_at C6.Up
204036_at C6.Up
201801_s_at C6.Up
221609_s_at C6.Up
201820_at C6.Up
214279_s_at C6.Up
206070_s_at C6.Up
226344_at C6.Up
229150_at C6.Up
207540_s_at C6.Up
217867_x_at C6.Up
210783_x_at C6.Up
218435_at C6.Up
206737_at C6.Up
223696_at C6.Up
229459_at C6.Up
223541_at C6.Up
214890_s_at C6.Up
213664_at C6.Up
206377_at C6.Up
204473_s_at C6.Up
207271_x_at C6.Up
224325_at C6.Up
202017_at C6.Up
201939_at C6.Up
227475_at C6.Up
205856_at C6.Up
212224_at C6.Up
1554411_at C6.Up
235976_at C6.Up
242064_at C6.Up
206354_at C6.Up
222829_s_at C6.Up
219938_s_at C6.Up
205110_s_at C6.Up
221935_s_at C6.Up
203373_at C6.Up
227405_s_at C6.Up
204597_x_at C6.Up
211548_s_at C6.Up
226145_s_at C6.Up
239297_at C6.Up
224963_at C6.Up
216840_s_at C6.Up
225197_at C6.Up
226269_at C6.Up
209765_at C6.Up
210609_s_at C6.Up
212183_at C6.Up
209269_s_at C6.Up
229393_at C6.Up
205258_at C6.Up
226226_at C6.Up
243489_at C6.Up
215125_s_at C6.Up
231982_at C6.Up
229096_at C6.Up
230147_at C6.Up
222735_at C6.Up
202073_at C6.Down
218779_x_at C6.Down
202620_s_at C6.Down
226333_at C6.Down
203961_at C6.Up
202524_s_at C6.Down
230406_at C6.Down
225929_s_at C6.Down
206025_s_at C6.Down
222877_at C6.Up
224397_s_at C6.Down
201510_at C6.Down
211122_s_at C6.Down
204162_at C6.Down
205150_s_at C6.Up
225990_at C6.Down
204784_s_at C6.Down
204777_s_at C6.Down
230836_at C6.Down
205535_s_at C6.Up
219684_at C6.Down
208498_s_at C6.Down
209897_s_at C6.Down
235924_at C6.Down
235334_at C6.Up
209357_at C6.Down
229296_at C6.Down
204439_at C6.Down
202688_at C6.Down
243929_at C6.Up
229290_at C6.Down
226757_at C6.Down
214091_s_at C6.Down
204070_at C6.Down
205927_s_at C6.Up
223631_s_at C6.Down
226804_at C6.Down
206026_s_at C6.Down
212859_x_at C6.Down
203962_s_at C6.Up
220979_s_at C6.Down
238778_at C6.Down
211597_s_at C6.Down
206133_at C6.Down
235573_at C6.Up
201842_s_at C6.Down
201843_s_at C6.Down
204604_at C6.Down
204648_at C6.Down
204304_s_at C6.Up
228716_at C6.Down
202748_at C6.Down
1552703_s_at C6.Down
212843_at C6.Down
211709_s_at C6.Up
226237_at C6.Down
222162_s_at C6.Down
204671_s_at C6.Down
219352_at C6.Down
209590_at C6.Up
207191_s_at C6.Down
201058_s_at C6.Down
224488_s_at C6.Down
213869_x_at C6.Down
205559_s_at C6.Up
205901_at C6.Down
226603_at C6.Down
205569_at C6.Down
219866_at C6.Down
206754_s_at C6.Up
224579_at C6.Down
219045_at C6.Down
204446_s_at C6.Down
209969_s_at C6.Down
1555725_a_at C6.Up
204733_at C6.Down
37892_at C6.Down
202869_at C6.Down
232458_at C6.Down
206067_s_at C6.Down
227182_at C6.Down
227461_at C6.Down
240165_at C6.Down
224795_x_at C6.Down
213994_s_at C6.Down
201649_at C6.Down
209074_s_at C6.Down
1568658_at C6.Down
203828_s_at C6.Down
209436_at C6.Down
226817_at C6.Down
202207_at C6.Down
211161_s_at C6.Down
204672_s_at C6.Down
213993_at C6.Down
204533_at C6.Down
209191_at C6.Down
204822_at C6.Down
227955_s_at C6.Down
