Probe.ID Entrez.ID
226525_at ---
223322_at 83593
214459_x_at 3107
203963_at 771
201278_at 1601
223343_at 58475
226841_at 219972
203021_at 6590
204116_at 3561
227140_at ---
209140_x_at 3106
210176_at 7096
204834_at 10875
201422_at 10437
206631_at 5732
227265_at 57639
203028_s_at 1535
206715_at 22797
207180_s_at 10553
242814_at 5272
204698_at 3669
212592_at 3512
214669_x_at 3514
202510_s_at 7127
211668_s_at 5328
226099_at 22936
202771_at 9780
223551_at 5570
225171_at 93663
241981_at 54757
226218_at ---
214467_at 8477
209230_s_at 26471
204780_s_at 355
204438_at 414308
214511_x_at 2209
219850_s_at 26298
224840_at 2289
215176_x_at 651629
225929_s_at 57674
228532_at 128346
215034_s_at 4071
208451_s_at 720
209515_s_at 5873
205114_s_at 414062
219386_s_at 56833
241762_at ---
205890_s_at 10537
239381_at 5650
1559425_at 5583
221666_s_at 29108
219777_at 474344
204806_x_at 3134
235924_at ---
1555638_a_at 64092
204533_at 3627
216950_s_at 2209
210592_s_at 6303
235766_x_at ---
204908_s_at 602
207847_s_at 4582
202531_at 3659
205579_at 3269
210218_s_at 6672
205988_at 8832
216598_s_at 6347
211395_x_at 9103
203915_at 4283
209606_at 9595
224856_at 2289
230391_at ---
202411_at 3429
208812_x_at 3107
209692_at 2139
232361_s_at 26298
209732_at 9976
226810_at 79940
200905_x_at 3133
227761_at 4644
221978_at 3134
211796_s_at 28566
212014_x_at 960
224566_at 283131
202897_at 140885
210260_s_at 25816
215049_x_at 9332
227346_at 10320
211695_x_at 4582
219725_at 54209
222858_s_at 27071
203104_at 1436
208470_s_at 3240
1558034_s_at 1356
205382_s_at 1675
219892_at 53346
217967_s_at 116496
217728_at 6277
210644_s_at 3903
214657_s_at 283131
202283_at 5176
218232_at 712
203828_s_at 9235
200878_at 2034
208829_at 6892
215867_x_at 771
205488_at 3001
208949_s_at 3958
229968_at 7096
223344_s_at 58475
240304_s_at 646769
226818_at 219972
204124_at ---
203320_at 10019
204006_s_at 2214
208296_x_at 25816
238725_at ---
227480_at 56241
219716_at 80830
202269_x_at 2633
207419_s_at 5880
224414_s_at 84674
200904_at 3133
203455_s_at 6303
242945_at 54757
203760_s_at 6503
202626_s_at 4067
227051_at ---
203761_at 6503
220979_s_at 81849
209335_at 1634
226302_at ---
213693_s_at 4582
204057_at 3394
203180_at 220
205552_s_at 4938
204490_s_at 960
1557116_at 80830
36711_at 23764
209348_s_at 4094
206082_at ---
209138_x_at 3535
209396_s_at 1116
211529_x_at 3135
205476_at 6364
203603_s_at 9839
205898_at 1524
213160_at 1794
206391_at 5918
227725_at 55808
205099_s_at 1230
211430_s_at 3492
218627_at 55332
1555756_a_at 64581
212353_at 23213
205174_s_at 25797
203645_s_at 9332
208966_x_at 3428
202068_s_at 3949
206295_at 3606
205778_at 5650
208729_x_at 3106
230422_at 2359
225579_at 130814
222446_s_at 25825
208436_s_at 3665
205470_s_at 11012
214164_x_at 771
217933_s_at 51056
228167_at 89857
211719_x_at 2335
205780_at 638
203508_at 7133
210133_at 6356
205821_at 22914
242946_at 963
201621_at 4681
227856_at 132720
225034_at 286167
205943_at 6999
219471_at 80183
203234_at 7378
212657_s_at 3557
203185_at 9770
206439_at 1833
204337_at 5999
228531_at 54809
202638_s_at 3383
201348_at 2878
205580_s_at 3269
208498_s_at 276
37005_at 4681
230563_at 221002
218729_at 56925
227458_at ---
203878_s_at 4320
223748_at 83959
208981_at 5175
244579_at 7227
217428_s_at 1300
207057_at 9194
204527_at 4644
203665_at 3162
205639_at 313
220005_at 53829
33322_i_at 2810
1555745_a_at 4069
215946_x_at 91353
229479_at 646324
225664_at 1303
205267_at 5450
203767_s_at 412
205242_at 10563
244548_at 23092
1557527_at 861
210809_s_at 10631
225239_at ---
211896_s_at 1634
214777_at ---
210942_s_at 10402
204951_at 399
204197_s_at 864
203305_at 2162
221019_s_at 81035
219938_s_at 9050
226047_at 10335
204567_s_at 9619
219014_at 51316
219367_s_at 8828
208982_at 5175
213006_at 1052
206134_at 27299
227889_at 54947
216252_x_at 355
216207_x_at 28902
236295_s_at 197358
214366_s_at 240
222838_at 57823
202481_at 9249
233690_at 861
205285_s_at 2533
209498_at 634
228964_at 639
213462_at 4862
216984_x_at 3535
204942_s_at 222
212344_at 23213
216491_x_at 3507
226142_at 11010
232318_s_at 121838
241473_at 23213
205479_s_at 5328
218764_at 5583
217762_s_at 11031
224341_x_at 7099
211881_x_at 28831
209627_s_at 26031
223553_s_at 79930
211902_x_at 6955
220088_at 728
202435_s_at 1545
242397_at 4973
217148_x_at 28815
229554_at ---
202637_s_at 3383
205941_s_at 1300
241763_s_at ---
203323_at 858
204638_at 54
227399_at 389136
203876_s_at 4320
235299_at ---
230482_at 81849
205495_s_at 10578
234366_x_at 3535
209613_s_at 125
213982_s_at 9910
225987_at 79689
219476_at 653098
215446_s_at 4015
226506_at 79875
213831_at 3117
207085_x_at 1438
230836_at 7903
242943_at 7903
201109_s_at 7057
203042_at 3920
214255_at 57194
211637_x_at 90925
227235_at 2982
235735_at 944
215719_x_at 355
1553132_a_at 123036
205666_at 2326
226147_s_at 5284
222450_at 56937
231769_at 26270
226982_at 22936
244352_at ---
231779_at 3656
208153_s_at 2196
213524_s_at 50486
232701_at 8828
211643_x_at 651961
228195_at 84281
204508_s_at 771
225345_s_at ---
206710_s_at 23136
219691_at 54809
213446_s_at 8826
203980_at 2167
209728_at 3126
222859_s_at 27071
205686_s_at 942
217371_s_at 3600
215033_at 4071
202957_at 3059
228955_at ---
206420_at 10261
234151_at 10659
219232_s_at 112399
206991_s_at 1234
201170_s_at 8553
231181_at ---
222847_s_at 112399
203726_s_at 3909
229560_at 51311
243271_at 219285
216920_s_at 445347
213355_at 10402
205306_x_at 8564
241891_at 81704
212473_s_at 9645
206060_s_at 26191
226136_at ---
209278_s_at 7980
205363_at 8424
224358_s_at 58475
219403_s_at 10855
204563_at 6402
222881_at 10855
204588_s_at 9056
204735_at 5141
209955_s_at 2191
231879_at 1303
222484_s_at 9547
204198_s_at 864
236313_at 1030
216401_x_at 652745
209671_x_at 28755
226311_at ---
211645_x_at ---
202869_at 4938
204052_s_at 6424
240440_at 80896
204298_s_at 4015
203085_s_at 7040
217763_s_at 11031
204084_s_at 1203
204470_at 2919
207907_at 8740
227062_at 283131
242551_at 753
239723_at 30061
236293_at 399
202450_s_at 1513
206978_at 1231
1554240_a_at 3683
222750_s_at 79644
213106_at ---
202504_at 23650
209803_s_at 7262
202202_s_at 3910
204222_s_at 11010
204401_at 3783
222449_at 56937
236114_at 861
235306_at 155038
202295_s_at 1512
200632_s_at 10397
228865_at 79098
232543_x_at 64333
226702_at 129607
239887_at 8082
212681_at 23136
226671_at ---
210845_s_at 5329
228333_at ---
209774_x_at 2920
208161_s_at 8714
206480_at 4056
206171_at 140
231697_s_at 81671
241397_at 26298
214844_s_at 55816
232383_at 22797
225763_at 92241
238581_at 115362
213539_at 915
206693_at 3574
218469_at 26585
219580_s_at 79838
213415_at 1193
203936_s_at 4318
235592_at 22936
204961_s_at 4687
200862_at 1718
202856_s_at 9123
203662_s_at 7111
206628_at 6523
238021_s_at 643911
207677_s_at 4689
242625_at 91543
226930_at 84624
213921_at 6750
217179_x_at 96610
219385_at 56833
202859_x_at 3576
230673_at 93035
208983_s_at 5175
205266_at 3976
44790_s_at 80183
39549_at 4862
235706_at 1368
211650_x_at ---
219857_at 79949
213915_at 4818
228071_at 168537
1552797_s_at 150696
225613_at 23227
231747_at 10800
231577_s_at 2633
202086_at 4599
229802_at ---
222670_s_at 9935
205671_s_at 3112
219947_at 50856
213418_at 3310
201110_s_at 7057
211776_s_at 23136
218807_at 10451
206666_at 3003
204747_at 3437
218559_s_at 9935
241435_at 2113
209621_s_at 27295
223767_at 53831
201893_x_at 1634
210140_at 8530
1554018_at 10457
205692_s_at 952
214995_s_at 200316
226960_at 284340
209969_s_at 6772
210735_s_at 771
205899_at 8900
216576_x_at ---
217437_s_at 6867
226777_at ---
227919_at 652995
218656_s_at 10186
213716_s_at 6398
208370_s_at 1827
1557688_at 23092
212464_s_at 2335
222043_at 1191
217378_x_at 391427
206125_s_at 11202
218857_s_at 80150
227566_at 50863
215617_at ---
229383_at ---
212586_at 831
201842_s_at 2202
211302_s_at 5142
222904_s_at 79838
235276_at ---
239370_at ---
235175_at 115361
209846_s_at 11118
217480_x_at 339562
213056_at 23150
213800_at 3075
214560_at 2359
214470_at 3820
204989_s_at 3691
225173_at 93663
214282_at 1356
201744_s_at 4060
225242_s_at 151887
218468_s_at 26585
219519_s_at 6614
206133_at 54739
213909_at 131578
217235_x_at ---
201108_s_at 7057
205379_at 874
202436_s_at 1545
209734_at 3071
220918_at 80215
214973_x_at 3495
213888_s_at 80342
235643_at 219285
206100_at 1368
211726_s_at 2327
206227_at 8483
209183_s_at 11067
226695_at 5396
242963_at 166929
229530_at 2982
234884_x_at ---
204990_s_at 3691
212999_x_at 3119
210164_at 3002
204863_s_at 3572
217157_x_at ---
1557905_s_at 960
219768_at 79679
229842_at ---
226834_at ---
219087_at 54829
218424_s_at 55240
226237_at 1295
235019_at 1368
229095_s_at 440895
219115_s_at 53832
236161_at ---
205214_at 9262
213338_at 25907
205896_at 6583
221942_s_at 2982
217764_s_at 11031
235385_at ---
242874_at 79820
209522_s_at 1384
204268_at 6273
209696_at 2203
209480_at 3119
230179_at 285812
201438_at 1293
236203_at 3123
204051_s_at 6424
204255_s_at 7421
214091_s_at 2878
217281_x_at ---
241916_at 5359
214456_x_at 6288
213797_at 91543
202489_s_at 5349
217502_at 3433
238987_at 2683
202446_s_at 5359
214768_x_at ---
215214_at 3535
201042_at 7052
236044_at 196051
201061_s_at 2040
222764_at 80150
216560_x_at 3537
211634_x_at 3507
205334_at 6271
205119_s_at 2357
218999_at 55281
218960_at 56649
243366_s_at 375298
215806_x_at 445347
205844_at 8876
216510_x_at 3493
203409_at 1643
209612_s_at 125
211908_x_at ---
210511_s_at 3624
202888_s_at 290
221601_s_at 9214
216442_x_at 2335
235046_at ---
204781_s_at 355
204972_at 4939
205758_at 925
233176_at ---
228057_at 115265
223405_at 80896
209670_at 28755
204430_s_at 6518
210663_s_at 8942
216853_x_at 3535
209875_s_at 6696
211798_x_at 28831
218404_at 29887
1555778_a_at 10631
219874_at 84561
232653_at 7227
229720_at 573
1554690_a_at 6867
204159_at 1031
206026_s_at 7130
210951_x_at 5873
211813_x_at 1634
221491_x_at 3123
210495_x_at 2335
204464_s_at 1909
214038_at 6355
202664_at 7456
224218_s_at 7227
1554179_s_at 66004
222835_at 79875
209417_s_at 3430
223121_s_at 6423
210152_at 11006
37145_at 10578
214916_x_at 3492
202437_s_at 1545
225566_at 8828
209374_s_at 3507
203661_s_at 7111
233123_at 30061
223122_s_at 6423
33323_r_at 2810
228325_at 23514
210916_s_at 960
216557_x_at 3493
240991_at 10397
1555817_s_at 79875
204939_s_at 5350
205654_at 722
242979_at ---
202376_at 12
231202_at 160428
205907_s_at 4958
227736_at 387695
229288_at ---
206859_s_at 5047
212488_at 1289
211571_s_at 1462
229151_at 6563
206191_at 956
205991_s_at 5396
241390_at ---
216365_x_at 3538
207271_x_at 10407
212850_s_at 4038
200974_at 59
233011_at 301
203153_at 3434
217320_at 652159
203896_s_at 5332
1559921_at 5175
206641_at 608
239665_at 441179
204623_at 7033
210145_at 5321
234973_at 92745
229331_at 132671
228592_at 931
230237_at ---
228291_s_at 55857
211000_s_at 3572
203700_s_at 1734
219602_s_at 63895
206619_at 27121
228010_at 5522
208607_s_at 6288
216474_x_at 7177
201069_at 4313
205009_at 7031
204368_at 6578
1554863_s_at 55816
202311_s_at 1277
205959_at 4322
237737_at 401131
208305_at 5241
218002_s_at 9547
230867_at 131873
232523_at 84466
206619_at 27121
228554_at ---
226985_at 152273
205460_at 4862
210072_at 6363
205278_at 2571
212810_s_at 6509
216615_s_at 3359
206513_at 9447
206191_at 956
220394_at 26281
44783_s_at 23462
206025_s_at 7130
219773_at 50507
232481_s_at 84189
204712_at 11197
218839_at 23462
229096_at 440895
231849_at 144501
205830_at 1047
228649_at 147111
212915_at 23024
213432_at 4587
221159_at ---
225275_at 10085
208399_s_at 1908
229569_at ---
202952_s_at 8038
215646_s_at 1462
223786_at 4166
206670_s_at 2571
235892_at ---
213790_at ---
205568_at 366
1552487_a_at 646
232203_at ---
205932_s_at 4487
226811_at 54855
206336_at 6372
204014_at 1846
210319_x_at 4488
233286_at 23024
228481_at 10631
205624_at 1359
37512_at 8630
244174_at ---
204079_at 8459
214453_s_at 10561
204575_s_at 4327
205969_at 13
205555_s_at 4488
223503_at 81615
205660_at 8638
210367_s_at 9536
216541_x_at 28461
219525_at 55244
1566551_at 23024
202855_s_at 9123
213765_at 8076
224396_s_at 54829
1553602_at 118430
228057_at 115265
229638_at 79191
235842_at ---
213068_at 1805
229613_at ---
235735_at 944
211633_x_at 3500
204472_at 2669
210064_s_at 7348
206669_at 2571
228293_at 91614
209156_s_at 1292
243140_at 59
218796_at 55612
213707_s_at 1749
213954_at 26049
213139_at 6591
217678_at 23657
213479_at 4885
235845_at 389058
229407_at 221935
228268_at 2327
210084_x_at 7177
206799_at 10647
229936_at 2676
212811_x_at 6509
217002_s_at 3359
209921_at 23657
219153_s_at 79875
1553179_at 171019
209522_s_at 1384
210117_at 6674
216191_s_at 6955
205700_at 8630
219987_at 79584
1570289_at 646736
206022_at 4693
219159_s_at 57823
223952_x_at 10170
205348_s_at 1780
225842_at 22822
214234_s_at 1577
209555_s_at 948
202627_s_at 5054
204260_at 1114
214734_at 23086
209687_at 6387
227194_at 54097
232805_at 1301
206224_at 1469
204686_at 3667
209301_at 760
235229_at ---
201150_s_at 7078
228656_at 5629
1569652_at 4300
225241_at 151887
213502_x_at 91316
239336_at 7057
230418_s_at 57452
203798_s_at 7447
230936_at 374407
209924_at 6362
238750_at ---
225016_at 147495
235048_at 26049
210321_at 2999
231817_at 54532
241764_at 284825
229376_at ---
204452_s_at 8321
224342_x_at 96610
211734_s_at 2205
215784_at 913
232286_at 3899
205698_s_at 5608
228923_at 6277
205422_s_at 9358
208250_s_at 1755
229823_at ---
203895_at 5332
231240_at 1734
213172_at 23508
234608_at 3909
219142_at 65997
203946_s_at 384
236280_at ---
202766_s_at 2200
209821_at 90865
223761_at 9965
209610_s_at 6509
201843_s_at 2202
204733_at 5653
201792_at 165
229964_at 401546
235296_at 56648
209047_at 358
211639_x_at ---
215077_at ---
206286_s_at 6997
227467_at 157506
229629_at ---
214702_at 2335
205043_at 1080
218002_s_at 9547
204249_s_at 4005
1553995_a_at 4907
209351_at 3861
204664_at 250
223827_at 55504
204918_s_at 4300
242763_at 93035
206488_s_at 948
207109_at 25833
222696_at 8313
226446_at 55502
218806_s_at 10451
32128_at 6362
1560676_at 283514
227198_at 3899
213929_at ---
211339_s_at 3702
223754_at 84281
229404_at 117581
222938_x_at 5169
240521_at ---
230214_at 10335
235318_at 2200
236028_at 3381
220048_at 10913
1552378_s_at 157506
214235_at 1577
203240_at 8857
206825_at 5021
229404_at 117581
218796_at 55612
211138_s_at 8564
213764_s_at 8076
210065_s_at 7348
1553211_at 162282
209815_at 5727
226997_at ---
216542_x_at 3493
203290_at 3117
203860_at 5095
219837_s_at 54360
204463_s_at 1909
211564_s_at 8572
229477_at 7069
222484_s_at 9547
204602_at 22943
39548_at 4862
207134_x_at 7177
1555497_a_at 1580
214571_at 2248
217996_at 22822
204619_s_at 1462
208335_s_at 2532
216430_x_at 3535
206137_at 9699
235150_at ---
209283_at 1410
209365_s_at 1893
205680_at 4319
211518_s_at 652
209260_at 2810
235629_at 2335
210170_at 27295
215704_at 2312
220133_at 54959
232776_at 23024
211868_x_at 3493
221729_at 1290
204320_at 1301
213245_at 107
239178_at ---
1554190_s_at 79949
221731_x_at 1462
229973_at 127254
230492_s_at 56261
202363_at 6695
230083_at ---
236191_at 952
226034_at ---
222747_s_at 6322
235209_at 157869
217258_x_at ---
209125_at 140446
205433_at 590
244044_at 5169
227425_at 9185
1559949_at 7227
237625_s_at ---
206504_at 1591
210103_s_at 3170
243362_s_at 641518
238852_at 5396
228766_at ---
37892_at 1301
224826_at 56261
205632_s_at 8395
1557689_at 4862
202274_at 72
206378_at 4250
40284_at 3170
87100_at 11057
211635_x_at 28461
211641_x_at ---
201149_s_at 7078
218113_at 23670
214572_s_at 3640
229271_x_at ---
244313_at 1378
205432_at 5016
233241_at 55857
219764_at 11211
217227_x_at ---
203666_at 6387
223779_at 84740
244503_at 627
1554474_a_at 26002
223565_at 51237
213247_at 79987
230378_at 92304
218872_at 54997
222592_s_at 51703
205683_x_at 7177
221541_at 83716
219525_at 55244
242940_x_at 1750
206504_at 1591
205765_at 1577
236448_at 90249
220988_s_at 114899
238763_at 282996
213900_at 9413
232944_at 79875
225516_at 6542
226248_s_at 57535
224835_at 56261
60474_at 55612
1562289_at ---
207802_at 10321
220414_at 51806
226248_s_at 57535
226021_at 157506
229296_at ---
213125_at 25903
203649_s_at 5320
203304_at 25805
223475_at 83690
243864_at 151887
231007_at ---
239150_at 132203
218793_s_at 6322
225316_at 84879
1557690_x_at 4862
229476_s_at 7069
204475_at 4312
219961_s_at 55857
203604_at 9658
207651_at 29909
224009_x_at 10170
206354_at 28234
235392_at 3667
213172_at 23508
211506_s_at 3576
202628_s_at 5054
208168_s_at 1118
235652_at 6322
206302_s_at 11163
231148_at 147920
202388_at 5997
233139_at 54715
227719_at ---
240120_at 8470
1558199_at 2335
202018_s_at 4057
209173_at 10551
229912_at 221935
229830_at ---
235182_at 140862
204620_s_at 1462
201820_at 3852
230964_at 341640
202295_s_at 1512
237400_at 27109
220736_at 80704
237351_at 284825
227812_at 55504
221840_at 5791
219667_s_at 55024
207175_at 9370
1553582_a_at 10407
228290_at ---
235210_s_at 157869
203074_at 244
232458_at 1281
219197_s_at 57758
226360_at 84133
219463_at 24141
226402_at 113612
236198_at ---
211655_at 3535
227250_at 644512
211372_s_at 7850
1559584_a_at 283897
205239_at 374
237281_at 158798
217999_s_at 22822
203797_at 7447
212489_at 1289
237465_at 54532
240303_at 646769
239309_at 1750
201787_at 2192
204802_at 6236
202765_s_at 2200
1556003_a_at ---
206382_s_at 627
215411_s_at 10758
204803_s_at 6236
214587_at 1295
233969_at 3535
238933_at ---
241509_at 54477
229659_s_at ---
210096_at 1580
211642_at 652161
217997_at 22822
203685_at 596
206337_at 1236
211640_x_at 28461
243802_at 201625
228933_at 4810
218720_x_at 26470
238429_at 137835
241994_at 7498
229152_at 260436
221874_at 57535
225142_at 80853
218322_s_at 51703
207030_s_at 1466
219115_s_at 53832
226068_at 6850
212290_at 6541
33322_i_at 2810
217143_s_at 6955
219038_at 79710
1553582_a_at 10407
229978_at 440338
225387_at 10098
231166_at 151556
223366_at ---
202833_s_at 5265
219882_at 79739
228658_at 150271
229273_at 6299
203913_s_at 3248
227808_at 29103
231227_at ---
204917_s_at 4300
205894_at 415
220356_at 10699
223467_at 51655
209173_at 10551
209890_at 10098
206893_at 6299
1552578_a_at 140469
239492_at 284904
228415_at ---
230882_at 285987
218330_s_at 89797
208677_s_at 682
204932_at 4982
222146_s_at 6925
233442_at 23024
227889_at 54947
205044_at 2568
208711_s_at 595
212387_at ---
209708_at 26002
216607_s_at 1595
235079_at ---
244181_at 5295
219747_at 79625
232231_at 860
243546_at 143686
232481_s_at 84189
205862_at 9687
243173_at 164633
202422_s_at 2182
227282_at 57526
234980_at 148534
205578_at 4920
234331_s_at ---
229973_at 127254
221701_s_at 64220
228347_at 6495
205817_at 6495
226018_at 222166
205463_s_at 5154
205116_at 3908
236144_at 119587
213779_at 129080
229865_at 64778
33323_r_at 2810
213488_at 25992
203295_s_at 477
222449_at 56937
226846_at 254295
206404_at 2254
212719_at 23239
216604_s_at 23428
217979_at 27075
240417_at ---
233337_s_at 26470
244023_at 6850
227088_at 8654
231597_x_at ---
226390_at 134429
230416_at ---
205769_at 11001
227618_at 392490
211429_s_at 5265
203753_at 6925
229649_at 9369
228523_at 340719
230319_at ---
205405_at 9037
228844_at 284111
239761_at 2650
229053_at 51760
209576_at 2770
244407_at 51302
243745_at 8905
219973_at 79642
229963_at 340542
212385_at ---
213435_at 23314
213891_s_at ---
215943_at 85375
213587_s_at 155066
242733_at 3248
204333_s_at 175
214157_at 2778
202350_s_at 4147
203296_s_at 477
202054_s_at 224
1552532_a_at 245973
202995_s_at 2192
1557418_at 2182
203963_at 771
226824_at 119587
202314_at 1595
216048_s_at 22836
219825_at 56603
236598_at 643194
204286_s_at 5366
219736_at 55521
225165_at 84152
201195_s_at 8140
208596_s_at 54575
217771_at 51280
236892_s_at ---
235153_at 138065
238197_at 140628
209679_s_at 57228
226961_at 222171
210717_at ---
205151_s_at 9865
206378_at 4250
209392_at 5168
204748_at 5743
209498_at 634
206773_at 4062
238332_at 147463
215164_at 6925
221029_s_at 81029
1555867_at 200169
222904_s_at 79838
205403_at 7850
1555935_s_at 30811
210916_s_at 960
227449_at 2043
202235_at 6566
205795_at 9369
227370_at 165215
228390_at ---
204967_at 357
243940_at 653527
214071_at 65258
201069_at 4313
1557918_s_at 6566
226731_at 53918
226225_at 4163
221556_at 8555
209904_at 7134
204041_at 4129
227742_at 54102
235463_s_at 253782
1557419_a_at 2182
203699_s_at 1734
201835_s_at 5564
219179_at 51339
219908_at 27123
209822_s_at 7436
211549_s_at 3248
205016_at 7039
204491_at 5144
229546_at 653602
220234_at 767
232716_at 1902
210039_s_at 5588
216860_s_at 10220
204490_s_at 960
218332_at 55859
202729_s_at 4052
202458_at 11098
225972_at 169200
230673_at 93035
229147_at ---
230746_s_at 6781
205613_at 51760
242736_at 10580
215177_s_at 3655
230991_at ---
218211_s_at 79083
204560_at 2289
205466_s_at 9957
202234_s_at 6566
221815_at 11057
219147_s_at 54981
204037_at 1902
228221_at 126969
237502_at 54675
230661_at 286191
207357_s_at 55568
242452_at 26
213150_at 3206
223253_at 54749
221558_s_at 51176
213943_at 7291
215528_at 4249
205910_s_at 1056
225202_at 22836
237483_at 54477
229623_at 441027
241893_at 4249
204933_s_at 4982
226811_at 54855
241436_at 6340
1554997_a_at 5743
201286_at 6382
225974_at 169200
229225_at 8828
236750_at 9369
231804_at 59350
214595_at 3755
209835_x_at 960
1555731_a_at 130340
203423_at 5947
213222_at 23236
229157_at 26
1569648_at 168002
202236_s_at 6566
202831_at 2877
1554485_s_at 140738
239791_at 404266
201647_s_at 950
231181_at ---
209343_at 80303
232176_at 84189
238751_at 8470
226281_at 92737
206432_at 3037
232313_at 92293
206043_s_at 9914
205174_s_at 25797
204623_at 7033
218772_x_at 55151
205051_s_at 3815
1556097_at ---
214023_x_at 347733
219772_s_at 23676
222921_s_at 23493
208022_s_at 8555
225123_at ---
203914_x_at 3248
219995_s_at 79755
218510_x_at 54463
234605_at 8555
232210_at 596
222450_at 56937
203700_s_at 1734
229151_at 6563
233720_at 8470
206696_at 4935
240303_at 646769
213169_at ---
230323_s_at 120224
205768_s_at 11001
214164_x_at 771
228218_at ---
236828_at ---
235944_at 83872
230085_at 9468
227997_at 54756
206576_s_at 634
226271_at 54332
203560_at 8836
233713_at 56950
207826_s_at 3399
218501_at 50650
217080_s_at 9455
203999_at ---
219795_at 11254
1563573_at 50650
202376_at 12
212942_s_at 57214
213147_at 3206
213552_at 26035
211689_s_at 7113
209616_s_at 1066
242662_at 5046
228245_s_at 144203
211126_s_at 1466
228959_at 9468
210038_at 5588
229215_at 430
218162_at 56944
222760_at 80139
229139_at 56704
212382_at ---
213197_at 460
227816_at 9423
204451_at 8321
219478_at 58189
207414_s_at 5046
205442_at 9848
209900_s_at 6566
213830_at 6955
212921_at 56950
217523_at 960
237737_at 401131
236752_at 8502
215783_s_at 249
227361_at ---
212741_at 4128
202731_at 27250
219287_at 27345
213924_at 65258
204388_s_at 4128
229427_at ---
205654_at 722
218532_s_at 54463
210839_s_at 5168
213174_at 23508
239639_at ---
226665_at 130872
206552_s_at 6863
227626_at 85315
235683_at 143686
227692_at 2770
201262_s_at 633
205366_s_at 3216
213519_s_at 3908
206002_at 10149
212256_at 55568
221577_x_at 9518
234034_at 27345
204288_s_at 8470
202728_s_at 4052
220581_at 80129
201525_at 347
240139_at 7322
231063_at ---
212099_at 388
220432_s_at 51302
227051_at ---
227314_at ---
234276_at 9712
231240_at 1734
203803_at 51449
225491_at 6506
238852_at 5396
208937_s_at 3397
1566901_at 7050
238116_at 83657
222603_at 79956
226682_at 283666
215910_s_at 22862
226766_at 6092
235182_at 140862
213988_s_at 6303
240857_at 1770
212686_at 57460
204508_s_at 771
219872_at 51313
222857_s_at 27345
202975_s_at 22836
1553962_s_at 388
209930_s_at 4778
230333_at 6303
208510_s_at 5468
218273_s_at 54704
1554062_at 7499
204489_s_at 960
201287_s_at 6382
240690_at 157285
227835_at ---
241291_at ---
219511_s_at 9627
219584_at 51365
210042_s_at 1522
205381_at 10234
238537_at ---
225380_at 91461
220306_at 54855
205131_x_at 6320
229095_s_at 440895
209529_at 8612
205979_at 4246
229156_s_at 26
1553970_s_at 1056
213425_at 7474
204595_s_at 6781
226279_at 11098
217127_at 1491
205373_at 1496
208394_x_at 11082
225728_at 8470
215867_x_at 771
229371_at 6575
211381_x_at 10407
244022_at 64778
210735_s_at 771
204285_s_at 5366
212014_x_at 960
204036_at 1902
201801_s_at 2030
221609_s_at 7475
201820_at 3852
214279_s_at 57447
206070_s_at 2042
226344_at 84460
229150_at 79083
207540_s_at 6850
217867_x_at 25825
210783_x_at 6320
218435_at 29103
206737_at 7481
223696_at 414
229459_at 25817
223541_at 3038
214890_s_at 25854
213664_at 6505
206377_at 2295
204473_s_at 9640
207271_x_at 10407
224325_at 8325
202017_at 2052
201939_at 10769
227475_at 94234
205856_at 6563
212224_at 216
1554411_at 1499
235976_at 84189
242064_at 54549
206354_at 28234
222829_s_at 53832
219938_s_at 9050
205110_s_at 2258
221935_s_at 285203
203373_at 8835
227405_s_at 8325
204597_x_at 6781
211548_s_at 3248
226145_s_at 80144
239297_at ---
224963_at 1836
216840_s_at 3908
225197_at 29035
226269_at 54332
209765_at 8728
210609_s_at 9540
212183_at 11163
209269_s_at 6850
229393_at 84456
205258_at 3625
226226_at 120224
243489_at 643675
215125_s_at 54575
231982_at 284422
229096_at 440895
230147_at 2151
222735_at ---
202073_at 10133
218779_x_at 54869
202620_s_at 5352
226333_at ---
203961_at 10529
202524_s_at 9806
230406_at ---
225929_s_at 57674
206025_s_at 7130
222877_at 8828
224397_s_at 653626
201510_at 1999
211122_s_at 6373
204162_at 10403
205150_s_at 9865
225990_at 91653
204784_s_at 4291
204777_s_at 4118
230836_at 7903
205535_s_at 5099
219684_at 64108
208498_s_at 276
209897_s_at 9353
235924_at ---
235334_at 256435
209357_at 10370
229296_at ---
204439_at 10964
202688_at 8743
243929_at 151126
229290_at 92196
226757_at 3433
214091_s_at 2878
204070_at 5920
205927_s_at 1510
223631_s_at 64073
226804_at 54757
206026_s_at 7130
212859_x_at 4493
203962_s_at 10529
220979_s_at 81849
238778_at 143098
211597_s_at 84525
206133_at 54739
235573_at ---
201842_s_at 2202
201843_s_at 2202
204604_at 5218
204648_at 4881
204304_s_at 8842
228716_at 7068
202748_at 2634
1552703_s_at 114769
212843_at 4684
211709_s_at 6320
226237_at 1295
222162_s_at 9510
204671_s_at 22881
219352_at 55008
209590_at 655
207191_s_at 3671
201058_s_at 10398
224488_s_at 10418
213869_x_at 7070
205559_s_at 5125
205901_at 5368
226603_at 219285
205569_at 27074
219866_at 53405
206754_s_at 1556
224579_at ---
219045_at 54509
204446_s_at 240
209969_s_at 6772
1555725_a_at 8490
204733_at 5653
37892_at 1301
202869_at 4938
232458_at 1281
206067_s_at 7490
227182_at 203328
227461_at 85439
240165_at ---
224795_x_at 28299
